  540.1012573    1.9917650    0.8387128    1.2205461    1.7933284    2.4309723    2.0203691
  542.1007690    2.5035830    1.1326892    1.6137838    2.2515311    3.0329833    2.5015149
  544.0664673    3.2247753    1.6142648    2.1857047    2.9071498    3.8633785    3.2049913
  546.0849609    4.1191616    2.3355000    2.9181197    3.7196445    4.8785043    4.0944314
  548.0809937    5.1176567    3.3270805    3.8726206    4.6661701    5.9317102    5.0698166
  550.1559448    6.4958911    4.6170244    5.2253680    6.0115905    7.3505325    6.4129114
  552.1486206    8.0918980    6.1997252    6.9681258    7.5797148    8.9365597    7.9694157
  554.0975952   10.0768700    8.3315125    9.1093798    9.5186062   10.9120970    9.9466572
  556.0656128   12.7452641   11.2974529   11.8890715   12.1596689   13.5540123   12.6515617
  557.9999390   16.3672581   15.1199284   15.6061640   15.8702822   17.0631828   16.4648247
  559.9531860   22.1775398   21.4308376   21.7707596   22.0756245   22.4177608   23.0817146
  561.9806519   36.4426422   38.5320320   37.6145287   38.0159302   34.6765366   41.2021675
  563.8867798   89.0407486  111.2492065   98.0054321   96.3075943   79.0625687  107.9927826
  565.9013672  255.5289001  352.5413208  288.7673035  264.0140991  232.9447327  281.2523804
  567.9013672  505.4294739  587.4041138  538.0015259  506.4669800  490.4611816  513.6200562
  569.9569702  620.7258301  644.8078613  641.2207642  624.9295044  610.4702148  629.0258179
  572.0195923  638.5599976  664.2460938  662.5468750  643.8657837  626.4279175  645.3327637
  573.9326172  643.4468994  667.0411987  666.1483154  649.1213379  631.4706421  650.6425781
  575.9990234  650.0619507  675.0134888  672.5302124  657.1212158  636.8665161  660.3488770
  578.0197754  654.4720459  688.4183350  682.0946045  661.6649170  639.2454834  664.9677734
  580.1203003  657.6482544  693.6016235  686.4544067  664.9111938  641.9268799  668.0598145
  582.3369141  664.8078003  696.8975830  692.7529907  672.6835327  649.0754395  675.5777588
  584.3319702  667.0968628  697.6619873  695.2570190  674.4882202  651.8416138  677.0036621
  586.3210449  665.6251221  695.3587036  693.5629272  673.4896240  650.0880737  676.0533447
  588.3290405  662.4664307  695.6005859  691.6779785  670.2550659  646.4271851  672.3209839
  590.3361816  662.9304810  697.3013306  691.5115356  670.1094360  647.4570312  671.8941650
  592.3992310  668.9847412  700.3311768  695.9421387  676.2623291  654.0476685  677.8811035
  594.3444824  671.7277222  702.0527344  698.8290405  678.7185059  657.0781250  679.0471191
  596.3447266  670.8098755  700.8706665  697.2460938  677.5364380  656.5604858  677.1728516
  598.3401489  672.4497681  701.9637451  697.7910156  679.4318848  658.2853394  678.9787598
  600.3400269  676.6966553  707.6976318  702.8994141  683.6705322  662.2197266  683.0333252
  602.3323364  680.1170654  711.7139282  706.9192505  686.5208130  665.9332275  685.7580566
  604.2392578  682.4815063  710.9137573  707.9268188  688.8793335  668.8698120  688.4937134
  606.3015747  682.9796753  710.2219238  708.2210083  689.9310303  669.0427856  689.7595215
  608.1995239  681.5396118  711.7509766  707.5713501  687.8937988  667.6875610  687.3913574
  610.1798706  683.8301392  714.1961060  708.3886719  689.7958984  670.6397095  689.3186646
  612.1600342  687.9077148  717.4890137  712.0110474  694.5377808  674.3265381  693.9215088
  614.1058350  692.1826782  724.2204590  718.1148071  698.2917480  678.4174194  697.0349121
  616.0665283  693.5797729  724.7006836  718.8041992  699.1712646  680.4891968  697.6335449
  618.0231323  694.9707642  723.3361206  719.0192261  701.4381104  681.6343384  699.4252319
  620.0615845  696.7344971  726.3403320  721.7240601  703.1242065  683.1453857  700.5677490
  622.0007324  696.9855957  726.9578857  721.4608765  703.1226196  683.7015381  700.5745850
  624.0269165  698.9008789  729.3364258  723.7338867  705.6488647  684.9816895  702.5395508
  626.0000610  699.4343262  733.0253296  725.9213867  705.4569702  685.4896851  701.4221802
  628.0387573  701.0063477  732.5144043  725.6487427  706.6084595  688.0134888  702.7174683
  630.0596313  704.9371338  733.2781982  728.3867798  711.5506592  691.6211548  707.8029175
  631.9347534  705.1806030  736.3683472  730.4389648  711.2620239  691.6638184  706.8592529
  634.0964966  704.1320190  735.6734009  728.4496460  709.4846191  691.4236450  704.9254761
  636.2151489  708.8863525  738.0142212  731.8618164  715.1561890  695.9095459  710.4813843
  638.2500610  710.5534058  741.2790527  734.8959351  716.8244629  697.1282959  711.5035400
  640.2585449  711.6124878  743.0787354  736.2489624  717.4345703  698.4389038  711.7346191
  642.2196045  713.6797485  744.2305298  738.2102661  719.9506836  700.2245483  714.2646484
  644.1960449  711.3665771  743.2144165  736.7943726  717.4848633  697.7271118  711.2849121
  646.2194824  711.4365845  742.7791138  736.0673828  717.4173584  698.1402588  710.9198608
  648.1945801  713.4718628  743.2775879  737.2760620  720.1188965  699.9287109  713.3775635
  650.2001953  713.0624390  745.2109375  738.1113892  719.3885498  699.3130493  711.9246826
  652.1997681  713.1502075  746.8015747  737.9913940  718.6376343  700.0396729  710.9848022
  654.1405640  715.8458252  747.3885498  739.0641479  721.7188110  702.9567871  714.0427246
  656.1640015  718.9979248  750.2499390  742.5375977  725.2442017  705.7420044  717.2268066
  658.0888062  721.2590942  753.4145508  745.4038696  727.1760254  708.0670776  718.8640137
  660.0596313  720.8742065  752.2583618  744.6550903  727.0597534  707.6019287  718.4810791
  662.0814819  720.0770874  752.5606079  744.9302368  726.5443115  706.2285767  717.4367676
  663.9920044  717.8634033  753.0449219  743.8671875  723.8108521  703.9708252  714.1199951
  666.0000610  719.3945312  754.0739746  744.1835327  725.1263428  706.0089111  715.4449463
  667.8977051  722.6301880  754.9777222  745.9121094  728.7708740  709.4380493  719.0638428
